list_id;list_name;parliament_id;district_id;list_level;list_number;party_id;list_length;list_votes_total_[source];list_type
DE_NT-BT_2017__DE_NT-BT_2017__Solingen-Remscheid-Wuppertal-II__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Solingen-Remscheid-Wuppertal-II;NA;NA;DE_SPD_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Solingen-Remscheid-Wuppertal-II__district-PARTEI;district-PARTEI;DE_NT-BT_2017;DE_NT-BT_2017__Solingen-Remscheid-Wuppertal-II;NA;NA;DE_PARTEI_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Sachsen-Anhalt__Allianz-fuer-Menschenrechte-Tier-und-Naturschutz;Allianz-fuer-Menschenrechte-Tier-und-Naturschutz;DE_NT-BT_2017;DE_NT-BT_2017__Sachsen-Anhalt;DE_Sachsen-Anhalt;NA;DE_TSA_RE-ST;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Sachsen-Anhalt__Alternative-fuer-Deutschland;Alternative-fuer-Deutschland;DE_NT-BT_2017;DE_NT-BT_2017__Sachsen-Anhalt;DE_Sachsen-Anhalt;NA;DE_AfD_RE-ST;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Sachsen-Anhalt__Buendnis-Grundeinkommen;Buendnis-Grundeinkommen;DE_NT-BT_2017;DE_NT-BT_2017__Sachsen-Anhalt;DE_Sachsen-Anhalt;NA;DE_BGE_RE-ST;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Sachsen-Anhalt__FREIE-WaeHLER;FREIE-WaeHLER;DE_NT-BT_2017;DE_NT-BT_2017__Sachsen-Anhalt;DE_Sachsen-Anhalt;NA;DE_FW_RE-ST;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Sachsen-Anhalt__Partei-fuer-Arbeit-Rechtsstaat-Tierschutz-Elitenfoerderung-und-basisdemokratische-Initiative;Partei-fuer-Arbeit-Rechtsstaat-Tierschutz-Elitenfoerderung-und-basisdemokratische-Initiative;DE_NT-BT_2017;DE_NT-BT_2017__Sachsen-Anhalt;DE_Sachsen-Anhalt;NA;DE_PARTEI_RE-ST;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stade-I-Rotenburg-II__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Stade-I-Rotenburg-II;NA;NA;DE_AfD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stade-I-Rotenburg-II__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Stade-I-Rotenburg-II;NA;NA;DE_FDP_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stade-I-Rotenburg-II__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Stade-I-Rotenburg-II;NA;NA;DE_CDU_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stade-I-Rotenburg-II__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Stade-I-Rotenburg-II;NA;NA;DE_SPD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stade-I-Rotenburg-II__district-Pi;district-Pi;DE_NT-BT_2017;DE_NT-BT_2017__Stade-I-Rotenburg-II;NA;NA;DE_Pi_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stade-I-Rotenburg-II__district-none;district-none;DE_NT-BT_2017;DE_NT-BT_2017__Stade-I-Rotenburg-II;NA;NA;DE_none_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-PARTEI;district-PARTEI;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_PARTEI_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-DKP;district-DKP;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_DKP_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_AfD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-MLPD;district-MLPD;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_MLPD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_CDU_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_FW_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_SPD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-Pi;district-Pi;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_Pi_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-I__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-I;NA;NA;DE_FDP_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_SPD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-Pi;district-Pi;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_Pi_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-DKP;district-DKP;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_DKP_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_FDP_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-MLPD;district-MLPD;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_MLPD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_AfD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-PARTEI;district-PARTEI;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_PARTEI_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Hannover-II__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Hannover-II;NA;NA;DE_CDU_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Osnabrueck__district-DKP;district-DKP;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Osnabrueck;NA;NA;DE_DKP_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Osnabrueck__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Osnabrueck;NA;NA;DE_CDU_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Osnabrueck__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Osnabrueck;NA;NA;DE_SPD_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stadt-Osnabrueck__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Stadt-Osnabrueck;NA;NA;DE_FDP_RE-NI;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-OEDP;district-OEDP;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_OEDP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_AfD_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_FW_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_FDP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-CSU;district-CSU;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_CSU_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-Pi;district-Pi;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_Pi_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-none;district-none;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_none_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-BP;district-BP;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_BP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Starnberg-Landsberg-am-Lech__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Starnberg-Landsberg-am-Lech;NA;NA;DE_SPD_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinburg-Dithmarschen-Sued__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Steinburg-Dithmarschen-Sued;NA;NA;DE_CDU_RE-SH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinburg-Dithmarschen-Sued__district-MLPD;district-MLPD;DE_NT-BT_2017;DE_NT-BT_2017__Steinburg-Dithmarschen-Sued;NA;NA;DE_MLPD_RE-SH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinburg-Dithmarschen-Sued__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Steinburg-Dithmarschen-Sued;NA;NA;DE_FDP_RE-SH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinburg-Dithmarschen-Sued__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Steinburg-Dithmarschen-Sued;DE_Schleswig-Holstein;NA;DE_AfD_RE-SH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinburg-Dithmarschen-Sued__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Steinburg-Dithmarschen-Sued;NA;NA;DE_SPD_RE-SH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinburg-Dithmarschen-Sued__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Steinburg-Dithmarschen-Sued;NA;NA;DE_FW_RE-SH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-I-Borken-I__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-I-Borken-I;NA;NA;DE_SPD_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-I-Borken-I__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-I-Borken-I;NA;NA;DE_FDP_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-I-Borken-I__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-I-Borken-I;NA;NA;DE_AfD_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-I-Borken-I__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-I-Borken-I;NA;NA;DE_CDU_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-III__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-III;NA;NA;DE_FDP_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-III__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-III;NA;NA;DE_SPD_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-III__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-III;NA;NA;DE_AfD_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-III__district-MLPD;district-MLPD;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-III;NA;NA;DE_MLPD_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-III__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-III;NA;NA;DE_CDU_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Steinfurt-III__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Steinfurt-III;NA;NA;DE_FW_RE-NW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Straubing__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Straubing;NA;NA;DE_FDP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Straubing__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Straubing;NA;NA;DE_FW_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Straubing__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Straubing;NA;NA;DE_AfD_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Straubing__district-CSU;district-CSU;DE_NT-BT_2017;DE_NT-BT_2017__Straubing;NA;NA;DE_CSU_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Straubing__district-OEDP;district-OEDP;DE_NT-BT_2017;DE_NT-BT_2017__Straubing;NA;NA;DE_OEDP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Straubing__district-BP;district-BP;DE_NT-BT_2017;DE_NT-BT_2017__Straubing;NA;NA;DE_BP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Straubing__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Straubing;NA;NA;DE_SPD_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-MLPD;district-MLPD;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_MLPD_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-OEDP;district-OEDP;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_OEDP_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-Tier;district-Tier;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_Tier_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-PARTEI;district-PARTEI;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_PARTEI_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_CDU_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-Pi;district-Pi;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_Pi_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-BueSo;district-BueSo;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_BueSo_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-none;district-none;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_none_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_FDP_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_AfD_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-I__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-I;NA;NA;DE_SPD_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-Tier;district-Tier;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_Tier_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-Pi;district-Pi;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_Pi_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_SPD_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-MLPD;district-MLPD;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_MLPD_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_CDU_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_AfD_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-BueSo;district-BueSo;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_BueSo_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-PARTEI;district-PARTEI;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_PARTEI_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_FDP_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Stuttgart-II__district-OEDP;district-OEDP;DE_NT-BT_2017;DE_NT-BT_2017__Stuttgart-II;NA;NA;DE_OEDP_RE-BW;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__St-Wendel__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__St-Wendel;NA;NA;DE_FDP_RE-SL;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__St-Wendel__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__St-Wendel;NA;NA;DE_FW_RE-SL;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__St-Wendel__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__St-Wendel;NA;NA;DE_SPD_RE-SL;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__St-Wendel__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__St-Wendel;NA;NA;DE_CDU_RE-SL;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__St-Wendel__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__St-Wendel;NA;NA;DE_AfD_RE-SL;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suedpfalz__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Suedpfalz;NA;NA;DE_FDP_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suedpfalz__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Suedpfalz;NA;NA;DE_CDU_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suedpfalz__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Suedpfalz;NA;NA;DE_SPD_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suedpfalz__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Suedpfalz;NA;NA;DE_FW_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suedpfalz__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Suedpfalz;NA;NA;DE_AfD_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-MLPD;district-MLPD;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_MLPD_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_CDU_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-Pi;district-Pi;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_Pi_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_AfD_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_FW_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-OEDP;district-OEDP;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_OEDP_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_FDP_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;NA;NA;DE_SPD_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Thueringen__Alternative-fuer-Deutschland;Alternative-fuer-Deutschland;DE_NT-BT_2017;DE_NT-BT_2017__Thueringen;DE_Thueringen;NA;DE_AfD_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Thueringen__Buendnis-Grundeinkommen;Buendnis-Grundeinkommen;DE_NT-BT_2017;DE_NT-BT_2017__Thueringen;DE_Thueringen;NA;DE_BGE_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Thueringen__FREIE-WaeHLER;FREIE-WaeHLER;DE_NT-BT_2017;DE_NT-BT_2017__Thueringen;DE_Thueringen;NA;DE_FW_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Thueringen__oekologisch-Demokratische-Partei;oekologisch-Demokratische-Partei;DE_NT-BT_2017;DE_NT-BT_2017__Thueringen;DE_Thueringen;NA;DE_OEDP_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Thueringen__Partei-fuer-Arbeit-Rechtsstaat-Tierschutz-Elitenfoerderung-und-basisdemokratische-Initiative;Partei-fuer-Arbeit-Rechtsstaat-Tierschutz-Elitenfoerderung-und-basisdemokratische-Initiative;DE_NT-BT_2017;DE_NT-BT_2017__Thueringen;DE_Thueringen;NA;DE_PARTEI_RE-TH;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Traunstein__district-BP;district-BP;DE_NT-BT_2017;DE_NT-BT_2017__Traunstein;NA;NA;DE_BP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Traunstein__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Traunstein;NA;NA;DE_SPD_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Traunstein__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Traunstein;NA;NA;DE_AfD_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Traunstein__district-CSU;district-CSU;DE_NT-BT_2017;DE_NT-BT_2017__Traunstein;NA;NA;DE_CSU_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Traunstein__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Traunstein;NA;NA;DE_FDP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Traunstein__district-OEDP;district-OEDP;DE_NT-BT_2017;DE_NT-BT_2017__Traunstein;NA;NA;DE_OEDP_RE-BY;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-FDP;district-FDP;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_FDP_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-NPD;district-NPD;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_NPD_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-SPD;district-SPD;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_SPD_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-AfD;district-AfD;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_AfD_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-none;district-none;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_none_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-PARTEI;district-PARTEI;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_PARTEI_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-CDU;district-CDU;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_CDU_RE-RP;NA;;
DE_NT-BT_2017__DE_NT-BT_2017__Trier__district-FW;district-FW;DE_NT-BT_2017;DE_NT-BT_2017__Trier;NA;NA;DE_FW_RE-RP;NA;;
